Data;ValorVendaGasolina;ValorVendaEtanol;CotacaoDolarVenda;Indice_Dez93;Ipca_Mensal
2018-08-14;4.560927994558203;3.405626159746929;3.8812;5056.56;-0.09
2018-08-15;4.526017463327511;3.380551198546089;3.9134;5056.56;-0.09
2018-08-16;4.546193881745488;3.212405948286093;3.881;5056.56;-0.09
2018-08-20;4.570773548871495;3.3944871152513496;3.943;5056.56;-0.09
2018-08-21;4.536701731488394;3.394263612045205;3.9873;5056.56;-0.09
2018-08-22;4.49566887995292;3.3365027638547455;4.074;5056.56;-0.09
2018-08-23;4.562713636308637;3.243695145104752;4.0727;5056.56;-0.09
2018-08-27;4.563263823800842;3.375900747800361;4.0687;5056.56;-0.09
2018-08-28;4.539276624161796;3.3388583421806315;4.1192;5056.56;-0.09
2018-08-29;4.593999504861145;3.377471096588105;4.1353;5056.56;-0.09
2018-08-30;4.494007544550175;3.2757708849593246;4.1812;5056.56;-0.09
2018-09-03;4.591674260888418;3.378192575531486;4.1279;5080.83;0.48
2018-09-04;4.6055024941571565;3.4042014597729793;4.1652;5080.83;0.48
2018-09-05;4.622838947420308;3.378619749190293;4.1609;5080.83;0.48
2018-09-06;4.590592054274044;3.2983341151831227;4.146;5080.83;0.48
2018-09-10;4.6795873199819145;3.4000751599252186;4.1007;5080.83;0.48
2018-09-11;4.75070456049498;3.498584126361956;4.1641;5080.83;0.48
2018-09-12;4.712232057628687;3.41833725892445;4.1259;5080.83;0.48
2018-09-13;4.683719737195163;3.403761231158867;4.1637;5080.83;0.48
2018-09-17;4.725448937548127;3.394756559486754;4.1695;5080.83;0.48
2018-09-18;4.705829379044285;3.482651224520768;4.1369;5080.83;0.48
2018-09-19;4.781091705018771;3.4346194011787405;4.1351;5080.83;0.48
2018-09-20;4.725110991128871;3.4169869456033317;4.0997;5080.83;0.48
2018-09-24;4.7740321800755305;3.4558393243285197;4.0594;5080.83;0.48
2018-09-25;4.789457681086324;3.5057140132008198;4.1286;5080.83;0.48
2018-09-26;4.757340014684153;3.4640346875608117;4.057;5080.83;0.48
2018-09-27;4.804729063043899;3.431486331510431;4.0092;5080.83;0.48
2018-10-01;4.807706963291103;3.4875869761416034;4.0273;5103.69;0.45
2018-10-02;4.7759858555215535;3.4658757278814876;3.9505;5103.69;0.45
2018-10-03;4.797406529984639;3.462402399334845;3.8542;5103.69;0.45
2018-10-04;4.87997821062917;3.4558577776051083;3.9047;5103.69;0.45
2018-10-08;4.782981513600405;3.4701111044398343;3.7588;5103.69;0.45
2018-10-09;4.811733310491526;3.510221937163275;3.7391;5103.69;0.45
2018-10-10;4.817870972338207;3.473921672067492;3.751;5103.69;0.45
2018-10-11;4.787697038281074;3.459721647467463;3.746;5103.69;0.45
2018-10-15;4.80845716431131;3.4856602183846808;3.7332;5103.69;0.45
2018-10-16;4.800788986205378;3.5241804500864;3.7079;5103.69;0.45
2018-10-17;4.834901047208522;3.51813765199855;3.7008;5103.69;0.45
2018-10-18;4.796277523787588;3.487978922398028;3.6963;5103.69;0.45
2018-10-22;4.863328424278284;3.5816141984014487;3.6903;5103.69;0.45
2018-10-23;4.771339883946749;3.509137306631622;3.708;5103.69;0.45
2018-10-24;4.75135541520432;3.4692075008547003;3.706;5103.69;0.45
2018-10-25;4.8144175938227844;3.4731686137213917;3.7014;5103.69;0.45
2018-10-29;4.865307380186903;3.5452456211135455;3.6368;5103.69;0.45
2018-10-30;4.75070336162694;3.4912949404219837;3.7019;5103.69;0.45
2018-10-31;4.763465174958401;3.4829653525903375;3.7177;5103.69;0.45
2018-11-01;4.812081225015039;3.471264733559364;3.6973;5092.97;-0.21
2018-11-05;4.7811870126753835;3.511744280593605;3.7048;5092.97;-0.21
2018-11-06;4.735258877230376;3.545742617052524;3.7492;5092.97;-0.21
2018-11-07;4.7607238367715965;3.53216861146802;3.7592;5092.97;-0.21
2018-11-08;4.695796331443817;3.4360314494573863;3.7391;5092.97;-0.21
2018-11-12;4.756349970667418;3.5045713478180462;3.7478;5092.97;-0.21
2018-11-13;4.690842451150029;3.493967464513598;3.7792;5092.97;-0.21
2018-11-14;4.731967373218195;3.4711684993456333;3.7924;5092.97;-0.21
2018-11-16;4.707387378071243;3.233625634037399;3.7525;5092.97;-0.21
2018-11-19;4.58699769984752;3.3735712402443827;3.7553;5092.97;-0.21
2018-11-20;4.589676823726483;3.432549428113166;3.7591;5092.97;-0.21
2018-11-21;4.59797150686544;3.446767216824193;3.7872;5092.97;-0.21
2018-11-22;4.697124750467451;3.495171199208649;3.8103;5092.97;-0.21
2018-11-23;4.678864780837741;3.4742347863185636;3.8081;5092.97;-0.21
2018-11-26;4.617608489670783;3.369899059546463;3.8655;5092.97;-0.21
2018-11-27;4.52165578992479;3.3388796285648747;3.8925;5092.97;-0.21
2018-11-28;4.682862280230527;3.504514123091746;3.8631;5092.97;-0.21
2018-11-29;4.6670822610733085;3.4707872272212263;3.8568;5092.97;-0.21
2018-12-03;4.578201915318867;3.4680400064677612;3.8285;5100.61;0.15
2018-12-04;4.528133072271671;3.45898258229623;3.8313;5100.61;0.15
2018-12-05;4.424976673938451;3.3540563878179355;3.8561;5100.61;0.15
2018-12-06;4.420616557414628;3.282047572615693;3.9178;5100.61;0.15
2018-12-10;4.5060902660129205;3.469074821280017;3.911;5100.61;0.15
2018-12-11;4.517564626177276;3.421638640897634;3.9013;5100.61;0.15
2018-12-12;4.4487013713000065;3.2876869694874475;3.8629;5100.61;0.15
2018-12-13;4.42159296124795;3.3005829400941242;3.879;5100.61;0.15
2018-12-17;4.495130314431127;3.44639657234524;3.9121;5100.61;0.15
2018-12-18;4.488006268616099;3.4439979708685264;3.8997;5100.61;0.15
2018-12-19;4.44289176346256;3.445952193151321;3.8907;5100.61;0.15
2018-12-20;4.384379629395537;3.3866644582246948;3.8443;5100.61;0.15
2018-12-24;4.228177429248185;3.334966050072882;3.8855;5100.61;0.15
2018-12-26;4.45441513985313;3.3973470703072617;3.9258;5100.61;0.15
2018-12-27;4.446660820542518;3.4052409120848157;3.933;5100.61;0.15
2018-12-28;4.4711147143897305;3.3926534901204275;3.8748;5100.61;0.15
2019-01-02;4.43398321026551;3.440310989156885;3.8595;5116.93;0.32
2019-01-03;4.401270981316933;3.3928207686199485;3.7683;5116.93;0.32
2019-01-04;4.789;3.569;3.7627;5116.93;0.32
2019-01-07;4.437587257389786;3.4188133789394572;3.7062;5116.93;0.32
2019-01-08;4.397318753801997;3.4232094759993212;3.7208;5116.93;0.32
2019-01-09;4.388104839132742;3.3843287320209208;3.6931;5116.93;0.32
2019-01-10;4.410652114356647;3.381939031361342;3.6869;5116.93;0.32
2019-01-14;4.4095819954216475;3.4404141688402627;3.726;5116.93;0.32
2019-01-15;4.367991588690086;3.4258691915095087;3.7049;5116.93;0.32
2019-01-16;4.376096530749824;3.405537189868418;3.7197;5116.93;0.32
2019-01-17;4.221885267303217;3.195502235965974;3.7591;5116.93;0.32
2019-01-21;4.420990576819729;3.4723749534504105;3.7705;5116.93;0.32
2019-01-22;4.3702007768910525;3.3898511468920827;3.7615;5116.93;0.32
2019-01-23;4.336901186823984;3.423639947001458;3.7994;5116.93;0.32
2019-01-24;4.376137593321357;3.3281461188783257;3.7815;5116.93;0.32
2019-01-28;4.342020664993717;3.39009962426471;3.7676;5116.93;0.32
2019-01-29;4.316297815700161;3.431545642896975;3.737;5116.93;0.32
2019-01-30;4.276654143023476;3.3541503251681175;3.7151;5116.93;0.32
2019-01-31;4.325582452394868;3.3115978049383967;3.6519;5116.93;0.32
2019-02-04;4.331964463700257;3.3916230370246354;3.6756;5138.93;0.43
2019-02-05;4.304332412287464;3.3791346009305214;3.6741;5138.93;0.43
2019-02-06;4.2107207713811015;3.320454036537569;3.7019;5138.93;0.43
2019-02-07;4.362705598803243;3.2505310270758243;3.7193;5138.93;0.43
2019-02-11;4.371512646231797;3.4671911158810853;3.7391;5138.93;0.43
2019-02-12;4.220056903484229;3.3466343276282955;3.7296;5138.93;0.43
2019-02-13;4.2098391296474835;3.286095978766613;3.7277;5138.93;0.43
2019-02-14;4.209987907692869;3.296531529254346;3.7756;5138.93;0.43
2019-02-18;4.371551883948143;3.456695606809316;3.7316;5138.93;0.43
2019-02-19;4.229137554723807;3.3232122235684196;3.7206;5138.93;0.43
2019-02-20;4.2074719624443055;3.312364223611088;3.71;5138.93;0.43
2019-02-21;4.224007015837846;3.2474120229698795;3.7595;5138.93;0.43
2019-02-25;4.349674863139545;3.433444188557593;3.7285;5138.93;0.43
2019-02-26;4.283201475954433;3.360924110611462;3.7595;5138.93;0.43
2019-02-27;4.270041809060011;3.375711768595104;3.7351;5138.93;0.43
2019-02-28;4.375502735904866;3.3268982133091742;3.7385;5138.93;0.43
2019-03-06;4.301323836328279;3.4023344743153334;3.8303;5177.47;0.75
2019-03-07;4.32347059447114;3.394555275147932;3.8487;5177.47;0.75
2019-03-08;4.365528073324676;3.413727155051658;3.8678;5177.47;0.75
2019-03-11;4.398749421105294;3.4559120702088366;3.8461;5177.47;0.75
2019-03-12;4.413559450068467;3.516537280287252;3.8129;5177.47;0.75
2019-03-13;4.391921497964774;3.4336131139627444;3.8265;5177.47;0.75
2019-03-14;4.300259625011373;3.38922412797271;3.8327;5177.47;0.75
2019-03-18;4.463411680862413;3.514076828788345;3.8111;5177.47;0.75
2019-03-19;4.436461334757233;3.5137732465857914;3.7762;5177.47;0.75
2019-03-20;4.388974687652914;3.480745180129041;3.7897;5177.47;0.75
2019-03-21;4.28417094919786;3.2821884832093757;3.7967;5177.47;0.75
2019-03-25;4.511783299860479;3.53939128881897;3.877;5177.47;0.75
2019-03-26;4.438539520478313;3.515321358558463;3.8646;5177.47;0.75
2019-03-27;4.3902382249507825;3.453320674656186;3.9389;5177.47;0.75
2019-03-28;4.365163301414776;3.3584578198054067;3.9682;5177.47;0.75
2019-04-01;4.5205597388407375;3.5642468806296326;3.8682;5206.98;0.57
2019-04-02;4.448793503987268;3.5154749117143496;3.8661;5206.98;0.57
2019-04-03;4.430530871777473;3.44775757369942;3.8436;5206.98;0.57
2019-04-04;4.441428329923204;3.421076033031999;3.8713;5206.98;0.57
2019-04-08;4.612316781843117;3.561119185154871;3.8658;5206.98;0.57
2019-04-09;4.507957337496842;3.502152917983045;3.8563;5206.98;0.57
2019-04-10;4.477337841865794;3.4944039003786083;3.8345;5206.98;0.57
2019-04-11;4.4417753572652385;3.313301997660148;3.8399;5206.98;0.57
2019-04-15;4.542518301732422;3.5184119363006077;3.873;5206.98;0.57
2019-04-16;4.502550265358343;3.504884719659994;3.8913;5206.98;0.57
2019-04-17;4.483129632701984;3.53423773835563;3.9225;5206.98;0.57
2019-04-18;4.514564820764953;3.375671152119308;3.937;5206.98;0.57
2019-04-22;4.538390675379622;3.5858411258636114;3.923;5206.98;0.57
2019-04-23;4.603476785283433;3.5720195094575504;3.9436;5206.98;0.57
2019-04-24;4.572774622868657;3.596524936138257;3.963;5206.98;0.57
2019-04-25;4.575749843391535;3.6101352092565144;3.9725;5206.98;0.57
2019-04-29;4.6075020579657116;3.6139961129979543;3.9364;5206.98;0.57
2019-04-30;4.55401417719792;3.6222128413546333;3.9453;5206.98;0.57
2019-05-02;4.563259201478957;3.6494365977377163;3.965;5213.75;0.13
2019-05-06;4.690556097641776;3.707400646722173;3.9624;5213.75;0.13
2019-05-07;4.649405916302771;3.623927711560637;3.988;5213.75;0.13
2019-05-08;4.639232408679323;3.645377616073626;3.9344;5213.75;0.13
2019-05-09;4.620664492983808;3.515565946073389;3.9673;5213.75;0.13
2019-05-13;4.729623102430748;3.702124488891742;3.989;5213.75;0.13
2019-05-14;4.66247636502664;3.6243873984534236;3.9788;5213.75;0.13
2019-05-15;4.623326078590561;3.6513403820676875;4.0031;5213.75;0.13
2019-05-16;4.6112000079436495;3.4979421137883615;4.0138;5213.75;0.13
2019-05-20;4.717997355048497;3.6773350080971974;4.1056;5213.75;0.13
2019-05-21;4.640052588807458;3.5885922124246474;4.081;5213.75;0.13
2019-05-22;4.686808983547617;3.6221726664362754;4.0228;5213.75;0.13
2019-05-23;4.649743325710163;3.484757190552549;4.0513;5213.75;0.13
2019-05-27;4.741625987815305;3.659524112915508;4.021;5213.75;0.13
2019-05-28;4.628676465262211;3.5646159383759595;4.0275;5213.75;0.13
2019-05-29;4.630185636246778;3.60612492357326;3.9965;5213.75;0.13
2019-05-30;4.6304208026246405;3.571569805249775;3.972;5213.75;0.13
2019-06-03;4.717022233779621;3.6118848411281217;3.9003;5214.27;0.01
2019-06-04;4.640958931119131;3.6529370664449865;3.871;5214.27;0.01
2019-06-05;4.5558082279083525;3.4942743973488133;3.8611;5214.27;0.01
2019-06-06;4.560677644202359;3.414668061226025;3.8726;5214.27;0.01
2019-06-10;4.696701749418961;3.627594023408965;3.879;5214.27;0.01
2019-06-11;4.571398080712927;3.5410853862209537;3.8664;5214.27;0.01
2019-06-12;4.559811848100622;3.4789001376789135;3.8437;5214.27;0.01
2019-06-13;4.599545570701273;3.4126617378769692;3.8429;5214.27;0.01
2019-06-17;4.597602512007745;3.5964889633478765;3.8895;5214.27;0.01
2019-06-18;4.526368395926888;3.5088550183265026;3.8608;5214.27;0.01
2019-06-19;4.61344702671531;3.5264236254269723;3.8723;5214.27;0.01
2019-06-24;4.601617025922965;3.55004659778418;3.8234;5214.27;0.01
2019-06-25;4.580313378047671;3.5270483728472253;3.8303;5214.27;0.01
2019-06-26;4.512074667503191;3.48683816184887;3.8441;5214.27;0.01
2019-06-27;4.556612337826496;3.4444465963500224;3.8642;5214.27;0.01
2019-07-01;4.564352754263688;3.5367645116563016;3.8193;5224.18;0.19
2019-07-02;4.515996801582598;3.506768354420055;3.8564;5224.18;0.19
2019-07-03;4.48915015369961;3.4797853187495096;3.8475;5224.18;0.19
2019-07-04;4.471828841796777;3.367719881091043;3.794;5224.18;0.19
2019-07-08;4.564365133233921;3.502133582708307;3.8065;5224.18;0.19
2019-07-09;4.512895242214396;3.500244703521318;3.7858;5224.18;0.19
2019-07-10;4.478849716845942;3.4594890391341675;3.7697;5224.18;0.19
2019-07-11;4.488493988479236;3.3906758763949822;3.7533;5224.18;0.19
2019-07-12;3.999;2.699;3.7452;5224.18;0.19
2019-07-15;4.494254847734701;3.4736958287329456;3.7463;5224.18;0.19
2019-07-16;4.4853294033749025;3.5340574500169954;3.7624;5224.18;0.19
2019-07-17;4.408301752885263;3.3959768810103697;3.7618;5224.18;0.19
2019-07-18;4.408073275949275;3.4259406448334087;3.7489;5224.18;0.19
2019-07-22;4.4807593220527435;3.4509794883425258;3.74;5224.18;0.19
2019-07-23;4.416120708148809;3.477154142007928;3.7621;5224.18;0.19
2019-07-24;4.406994227562348;3.42814612076131;3.7596;5224.18;0.19
